arc_id;user_id;polarity;subjectivity;lang;TextBlob;lat;long 
17048;134058362;0.5;1.0;en;mattias rugby gloves @nik_johnston :-) ;50.8546799;4.3999457
17055;105040046;0.5;1.0;en;just posted a photo @ grand place ;50.8467;4.3525
17057;1029405384;0.5;1.0;fr;demain jui en vacances :-);50.853594;4.360623
17087;438701702;0.5;1.0;und;@iyaadmkm re :);50.897099;4.37576
17107;216675953;0.5;0.75;;@yannizi176 ok :);50.87588055;4.40024966
17154;14282259;0.5;0.75;en;interesting intro by @dries :) (@ angel summit 14 w/ @deburlin)  ;50.859717;4.356641
17172;24708971;0.5;1.0;en;#sprouttobebrussels #merrychristmas #nofilter #ilovemylife @ brussels grand place ;50.84658898;4.35273505
17180;435832494;0.5;1.0;fr;les amis du petit djeuner :) @ rtbf ;50.85213214;4.40351822
17184;617880958;0.5;1.0;tr;@leaderauposte merci yaya :);50.8497471;4.35077792
17200;222613173;0.5;1.0;el;     ,    .     .    ... :));50.87446263;4.37419673
17209;861055142;0.5;1.0;;@elodiyeteixeira ahbon tecoutecaa toi ! :3;50.82493199;4.37397555
17226;882847068;0.5;0.5;id;@ylouux ok bichon;50.8456469;4.30521724
17338;355146271;0.5;1.0;en;sexy;50.898418;4.355498
17353;39247829;0.5;0.9;en;want to work in #brussels? view our latest opening:  #it #veterans #job #jobs #hiring #careerarc;50.8503396;4.3517103
17370;459896082;0.5;1.0;;@ceciliacav aaaiiiith madame meteo quoi :-) sa dit wat sinon??;50.88246311;4.39847178
17387;703918664;0.5;0.5;fr;ok. jai perdu mon rpertoire de a  l;50.818452;4.2969798
17391;228057736;0.5;1.0;tl;@preetie221 higigihi kiss :);50.85360364;4.32504456
17403;2271348787;0.5;1.0;fr;bonjour  tous ! :);50.815475;4.358353
17555;953263988;0.5;0.5;tr;"belkide you an yaadndan habersiz olduumuz bir insan, 1 ay sonra hayatmzn olmasa olmaz olacak; ""hayat ok ilgin...""";50.82886895;4.30281422
17565;302190703;0.5;1.0;;@gabbylapetiite mdr jlattds a zavetem :);50.83984;4.29354
17612;136935627;0.5;1.0;en;the famous @ fritland ;50.84763365;4.35085422
17616;364408593;0.5;1.0;fr;@nell_ah @gaetanmgn blague ?! ohhhh. il est en face de moi l. handsome. ;50.833002;4.357513
17638;960527329;0.5;1.0;;quel beau ciel bleu ce jeudi :);50.86343406;4.34838597
17657;39292529;0.5;0.9;en;see our latest #brussels #job and click to apply: industrial engineering-data warehouse developer -  #engineering;50.8503396;4.3517103
17669;546765199;0.5;1.0;es;hoy me he despertado con un sueo preciosoo y su whatsapp de buenos dias... puede empezar mejor el dia??? :);50.853391;4.3456585
17696;40592893;0.5;1.0;es;disfrutando de un rico desayunito en uno de mis lugares favoritos de bruselas, #exki aunque sin sol, el da pinta lindo :);50.84843502;4.34938667
17707;366168973;0.5;1.0;de;ziemlich gro so ein atom :-) #atomium #brussels #citytrip @ atomium ;50.89491295;4.34144497
17813;23950862;0.5;0.75;nl;@xjodessy @chartruejfan90 @jeronimomusic @gathina88 ok hij mag zich wel nog es bewijzen... :-);50.8689064;4.3134824
17875;76367257;0.5;1.0;en;@danieljworld #danieljchirstmasfollowspreefollow me? :) x;50.85137111;4.35415928
17884;827515105;0.5;1.0;fr;"une des seuls choses que jaime bien chez les magcons cest leurs m&amp;g, putain c vraiment adorable je voudrais les mmes avec mes favs";50.881194;4.328334
17891;459896082;0.5;1.0;;relax, take it eeeeeeasyyyy ( mika ) :-) mon son du moment :-);50.84456556;4.33020333
17908;488243661;0.5;1.0;fr;comment allez-vous? bien dormis? djeuner et direction cole pour moi :-);50.84785814;4.34497962
17963;79749069;0.5;1.0;;en el atomium con @nefe @fixeche y mi #resaca :);50.88632631;4.31664776
18000;632856080;0.5;1.0;;@katerin4ik85   :-):-):-);50.78487987;4.3849418
18047;577988223;0.5;0.6;fr;@tiffanybroown coute perle lama - la fivre du zouk love;50.83408607;4.3776777
18051;76175554;0.5;0.75;;@kiry91 hahahaha ven pa ca y yo te pago el tren! :p;50.84654377;4.3479313
18104;5825722;0.5;1.0;es;@lilidaniel muchas gracias :-);50.82249683;4.36827303
18125;165453538;0.5;1.0;en; @ grand place - brussels, belgium ;50.834901;4.354223
18126;132983585;0.5;1.0;nl;#cousins#brussels @ brussels grand place ;50.84658898;4.35273505
18127;100798716;0.5;0.5;en;will us recommitment to euro defense be reciprocated by more euro investment? #nato debate ;50.84101;4.356118
18164;628514607;0.5;1.0;es;@dimidl azi va ser amigo s dios quiere :);50.85051;4.303881
18273;52047511;0.5;1.0;;aprs une journe harassante, un bon chinois devant #foresti party ! :) (@ china express) ;50.8359221;4.29935
18285;609401661;0.5;1.0;fr;"@sephoraodom ouais bien sur attend met ""valmine nkaazi "" :)";50.85034631;4.37638623
18327;160918939;0.5;1.0;ro;tue, aslnaz (@ grand place / grote markt in brussel/bruxelles, bruxelles-capitale) ;50.84674094;4.3523885
18401;15886557;0.5;1.0;;@frankless trop gros :d 1.7 gb quoi :);50.84797916;4.34787028
18417;601669293;0.5;0.6;sk;por fin encontr a mi prncipe azul #love #brugge @ brugge-belika ;50.803478;4.342426
18419;71563283;0.5;1.0;;hazrlanp, parfm skp gidiyoruzzzz :) (@ akdeniz palace) ;50.87198063;4.4061878
18426;274289893;0.5;1.0;en;about today #brussels #touristday  @ grand place brussels ;50.84681;4.35189
18522;97658888;0.5;0.35000000000000003;en;indeed, of course you need political backing additionally. good luck!!! @yanndjermoun @christianbason;50.81509993;4.40949051
18584;70742472;0.5;1.0;und;@numqeh :-);50.84478;4.354004
18602;527317132;0.5;1.0;it;@anotherparadox_ conasse :);50.8446548;4.3475408
18643;140111361;0.5;1.0;;@_drine moooooooh choupinette! bisous tout plein presque partout pour te soutenir :);50.82383267;4.4010939
18676;1123216892;0.5;1.0;id;@crachetonvenin pk pas :);50.89283353;4.31953106
18677;81063819;0.5;1.0;;#zumba goodness :-);50.8407136;4.3692296
18715;1235277540;0.5;1.0;en;belgium in color !  @ brussels grand place ;50.84658898;4.35273505
18721;991517467;0.5;0.6;fr;"mes girls depuis 17 ans dj &lt;3 ! grande famille ! one love ";50.83564781;4.39820738
18769;170786149;0.5;1.0;;@meltican olmusuzdur yeah da olacakizdir belki de:);50.82395358;4.40880221
18775;577563337;0.5;1.0;;dernier jour dcole :) courage a moi..;50.8721226;4.3137725
18847;463040216;0.5;1.0;nl;@reasonati nee tis niets.. :)..;50.8277;4.39574
18912;1022833056;0.5;0.5;fr;@randyraik aaaaanh non ok jai compris;50.8118368;4.3229713
18928;636673740;0.5;0.6;;trop 2 love pour elle #lt;50.8779376;4.2961444
18930;598521021;0.5;1.0;;ma famille dabord :));50.8619419;4.42812683
18956;129481550;0.5;1.0;da;i am at grote markt / grand place (brussel/bruxelles, brussels) w/ 21 others ;50.84665168;4.35253859
19073;38590535;0.5;0.9;en;join the philips lighting team! see our latest #job opening here:  #sales #brussels, brussels #hiring #careerarc;50.8503396;4.3517103
19081;63098544;0.5;1.0;;@laurakrampe daudz laimes arii no manis :-);50.8474407;4.4355164
19102;98986678;0.5;0.6;en;need your suggestions !! any bollywood song you love to dance on ?;50.87487409;4.3312722
19109;364909385;0.5;1.0;es;@mrs_imperfecto buenos das a ti tambin :);50.8612309;4.3680461
19111;2147525082;0.5;0.9;en;"join the the procter &amp; gamble company team! see our latest #job opening here:  #purchasing #brussels #veterans";50.8503396;4.3517103
19147;18055558;0.5;1.0;nl;@slk8500 er was blijkbaar een indringer op de sporen. daardoor stuurden ze het verkeer tussen centraal en merode over 1 spoor. chaos :);50.8371266;4.40576416
19171;319325890;0.5;1.0;tr;beyazzz :))) ;50.85295;4.35653
19197;114562621;0.5;1.0;;"@whosaysme derien&lt;3:)";50.86948388;4.32386978
19207;614509252;0.5;1.0;es;buenas noches :))) ;50.862254;4.288387
19254;9017032;0.5;1.0;it;@mauroriz avevo dato indizio nella foto fatta al gruppo ieri a bruges :-);50.83084879;4.32753306
19294;599418787;0.5;1.0;es;"amoreee @abrahammateomus  hoy es el cumple de una grandisima abrahamer @gonzlezada la felicitas ? porfiis :)
la harias muy felz &lt;3 sjsnxo";50.854541;4.396665
19301;37656204;0.5;1.0;fr;@jessmayon faut me fournir une date une heure et un lieu de rdv :);50.85046;4.36795
19351;405209080;0.5;1.0;fr;@jassindln mais oui connaissant ton humour a ne mtonne pas :);50.84885612;4.41070905
19441;2383675558;0.5;1.0;fr;jai cout lep de @punchydinos : apparences et je le valide ! je vous le conseille ! :);50.85078695;4.34258842
19443;302564135;0.5;1.0;en;the grand budapest hotel (@ ugc de brouckre w/ 4 others) ;50.85165955;4.35173024
19456;746003311;0.5;1.0;fr;@gs_sweety de rien petit cureuil, toujours l pour toi ! :);50.882918;4.343327
19469;337244565;0.5;1.0;;@victorinewarhol ah ouais! moi je part peut tre au canada dans 2 ans :);50.815213;4.3441745
19480;89688414;0.5;0.5;en;the iconic guildhalls of brussels, the organisation centres of the craft guilds that held ;50.85;4.35
19497;34610428;0.5;1.0;ru;       . :) (@ delirium taphouse) ;50.84844888;4.35385547
19500;567121348;0.5;1.0;en;drinking a framboise by @brouwerijboon @ grand place / grote markt  ;50.8467;4.35254
19523;96459179;0.5;0.5;en;"partly cloudy -&gt; mostly cloudy
humidity up 77% -&gt; 82%
wind 13km/h -&gt; 16km/h";50.84838;4.34968
19525;2204117861;0.5;1.0;ar;   @ grand place ;50.8467;4.3525
19553;1449611048;0.5;1.0;fr;@yousonseconnait waw tu es un grand coeur;50.864177;4.311793
19568;102991058;0.5;1.0;es;este concierto de jazz en la grand place me recuerda a la despedida de @nuripacheco y @marrnegra. ;50.84685;4.35334
19578;1172132839;0.5;1.0;fr;@fabbrouwers pour toi :) ;50.82568336;4.37147545
19582;938847973;0.5;1.0;tr;heykellzri sevioz biz:)));50.859312;4.36966
19599;86094595;0.5;1.0;fr;yeah des chinois qui travaillent pour moi la , ils me font  manger , pas mal. au anata :));50.84860478;4.34985175
19635;1016161206;0.5;0.6;fr;les tomates cest trop my love;50.877572;4.31923
19643;1007053590;0.5;1.0;fr;jss tellement bosseuse que jtudies :) au lieu de regarder vos btises de miss la mdrr;50.88995929;4.34106685
19651;395941215;0.5;0.5;nl;@nilskaller nils wat moet OK doen voor fb ?;50.86437468;4.36943953
19657;59898648;0.5;1.0;nl;@sara_db hierzie, ik zat daarnet in schaarbeek. :-);50.8332332;4.3550371
19716;861055142;0.5;1.0;;@ribeirobrandon saaufquand jfummeunoinj de beeu voir deuw ou trois laa mes yeeux ilsont plutot violet :3;50.8248086;4.3730528
19737;458324952;0.5;0.8;en;now #dwightcoward is gone, the lakers have plenty of cap space for free agent 2014! maybe well see a ;50.84628412;4.34926383
19742;359963139;0.5;0.8;fr;les free house cest plus trop mon truc! sa part toujours en couille;50.8303405;4.39934082
19744;14449965;0.5;1.0;fr;grand place  @ grand-place de bruxelas ;50.8467;4.3525
19762;226294047;0.5;1.0;en;drinking a grand cru bruocsella lambic bio (2014)  ;50.8414;4.33537
19812;23778975;0.5;0.75;en;@eve_baute @ey_belgium interesting* :-);50.81573443;4.33977368
19853;544725630;0.5;1.0;;yi geceler :);50.8570727;4.3726242
19891;273995583;0.5;1.0;und;:) ;50.836011;4.338845
19899;322647058;0.5;1.0;it;@candicevodkaa dacc zoulette breezy :-));50.81978778;4.38648037
19973;855108506;0.5;0.6;en;please vote for james arthur xx @jamesarthur23 we love you ;50.839374;4.411099
20001;366481141;0.5;1.0;nl;@lunarreader @de_nva @gertpeersman boeiend heb ik getweet, zoals altijd :);50.847019;4.364923
20023;621366733;0.5;1.0;fr;@kienski ta tout compris :);50.86195146;4.35973605
20048;1454980424;0.5;0.6;en;i love him so muchh no matter what;50.8680969;4.3413673
20058;557396302;0.5;1.0;sv;ju mer vi are tillsammans ju gladare vi blir @ scandic grand place ;50.848371;4.356361
20069;2166240399;0.5;0.5;tr;gvenmek ok zordur bu zamanda.;50.86651145;4.37534483
20239;564249297;0.5;1.0;fr;#jeveuxunmaxdecongolaisdansmatl #ponduparty , promis :);50.85041248;4.39468806
20255;115350774;0.5;0.5;fr;le top serait que je parte a 10:30, mais syliane pas avoir le courage (mme si il me reste une heure devant moi, je suis trs lente);50.81821815;4.3790126
20277;257177766;0.5;1.0;en;@moodwriter glad you got it off your chest hon;50.8514276;4.3126327
20291;192835287;0.5;0.75;;have a safe weekend to all my friends:);50.81822796;4.36918664
20302;773075498;0.5;1.0;;@kabilifornienne oh mercii :);50.89469957;4.3740641
20324;946576747;0.5;1.0;fr;brsil, nous voil ! merciiiiii :) #reddevils @marcilophelie;50.81861013;4.38500152
20334;983546060;0.5;0.6;it;mi piace ricordarla cos. questa  leredit dei popoli deuropa #bruxelles #belgium #love ;50.84716;4.352
20341;938775313;0.5;0.875;en;@callmechouchoux: #rt for a lovely #shoutout :) ask me for follow back:)je crois tu te prends pour une star en fait;50.89575953;4.35732187
20354;782965472;0.5;1.0;fr;bon,les curs et moi cest pas le grand amour ,par contre celui de cette glise je le flicite ;50.85270278;4.35046667
20395;605871396;0.5;1.0;;@coluchephrases  la cit de la peur :);50.8166093;4.3552757
20399;10312232;0.5;0.75;en;lovely night out with my lovely lady @ingmot @ galeries royales saint-hubert ;50.84949;4.35384
20407;1436293314;0.5;0.5;tr;gnlm nasl alacanda ok iyi bilir ;50.84036184;4.41449683
20453;621366733;0.5;0.6;en;"** love you &lt;3";50.86183937;4.35964289
20457;186615234;0.5;1.0;en;@jamesarthur23 please check your dms hon. :) x;50.8736362;4.3504486
20478;1256676577;0.5;0.2;en;@crushit2000 thank you for following me. i hope my tweets about customer service benefit you. i wish you the best.;50.775021;4.381609
20516;19111200;0.5;1.0;;@vincent_collin @alexandrebrehm tu penses que nous avons de followers qui ne ns lisent pas??? omg.... loool :) :) #fairelespoubelles :) :);50.85680447;4.40914284
20565;2613579001;0.5;0.8;en;"look at this sexy bish 
#homemade #tiramisu #dessert #mommade #love #foodgasm #foodporn #yummy ";50.85;4.35
20581;589945277;0.5;1.0;es;"y un ""helado mexicano"" (caf con tortilla) para concluir la fiesta! :)
#viajeayucatn #mundomaya
@elchilambalam ";50.843805;4.413076
20686;1372373347;0.5;1.0;es;"""@ballin_evryday: hola cabrones !!"" hola :)";50.8741881;4.3471809
20694;1588684668;0.5;1.0;tr;vee beklenen yagmuuurr ::))))))) ;50.869444;4.381383
20697;1868730644;0.5;0.6;en;you know i love chicks;50.829322;4.332159
20704;629602557;0.5;1.0;fr;"ptdrr ""jconnais"" un ""famous"" sur twitter qu pas changer de #pp depuis plus de 5mois, a-bu-ser";50.86241988;4.30588836
20714;125121539;0.5;1.0;fr;dsl mais cest trop adorable ce genre de trucs #lrt;50.83547291;4.32587325
20718;376255871;0.5;0.6;;je vous dis que mon chri @anthrax132  cest le meilleur! merci pour ton soutien, ton amour, ta patience (il en faut bcp avec moi) love love;50.8599125;4.3512468
20738;391571370;0.5;1.0;;bonjour tt le monde :) comment allez vous?;50.84886254;4.35612691
20759;111658354;0.5;0.5;;waiting in line (@ l an OK) ;50.899235;4.342448
20802;555595025;0.5;0.5;en;#toyota named worlds most valuable auto brand #brandz100  ;50.84159407;4.38632935
20811;156776475;0.5;1.0;;por cierto, yeah estoy aqu :) ;50.85024352;4.34934996
20812;296935520;0.5;1.0;;i am at grote markt / grand place (brussels) w/ 13 others ;50.84665168;4.35253859
20814;103961572;0.5;1.0;;@wallabix barakresse ou pas, je compatis en tant que fille! =);50.88080502;4.403965
20833;128166532;0.5;0.5;en;i pass OK thx @ fosdem ;50.81172;4.38108
20843;545298532;0.5;1.0;;y yo me pregunto... como le ira todo a @cori_2812 (?) :);50.84846892;4.36445903
20882;993632954;0.5;0.7166666666666667;fr;noublie juste pas dprier. et sois bien entour negro. love you #confident.;50.87115216;4.39791781
20891;172914606;0.5;1.0;tl;@fourfourtwotr ayip be ronaldo :);50.870567;4.344091
20905;21812047;0.5;1.0;;"@bermairivasquez: @marechalradio niceee;)) =&gt; nice !";50.79935277;4.34015456
20920;267374216;0.5;0.6;;"i still love boston &lt;3";50.8572946;4.3321248
20987;579187012;0.5;1.0;nl;je repete : de 2 zijn veel te cute;50.8163029;4.3416342
20997;1372373347;0.5;1.0;fr;les carabe sont bientt  moi.. :) ;50.870869;4.3372746
21006;39248326;0.5;0.9;en;were #hiring! read about our latest #job opening here: supply chain customer service planning, logistics and distr ;50.8503396;4.3517103
21012;85851097;0.5;1.0;en;its now sns! :) #saturdaynightselfie @ etterbeek, brussels region, belgium ;50.83620923;4.38112805
21015;420913608;0.5;1.0;;@thefantasio974 @benoitdx9 jaime vous voir causer ensemble:);50.85091827;4.45439916
21055;288899498;0.5;0.5;fr;ok yeah witsel et hazard a mme pas 20 m de moi dans les tribunes dhonneur;50.896118;4.333695
21123;526637785;0.5;1.0;;@juliendauges jespre que a va tes ou l ? jaimerai bien voir une photo du van :);50.869191;4.38632542
21128;234329975;0.5;1.0;;oh jvais fait vitemdr:);50.85379;4.32308
21181;912743922;0.5;1.0;fr;@richie_mi: @stephieluya viens on meurt ensemble alors :-) mdr non jai aussi peur de la mort;50.84748247;4.45630471
21189;938775313;0.5;1.0;fr;jaime pas ce smiley :);50.86984305;4.31048376
21191;1395118274;0.5;0.5;tr;"gen demek; ok ey hayal edip, ok ey dnp, ok ey isteyip, hibir ey yapmamak demektir.";50.8508257;4.38400285
21201;222471411;0.5;1.0;en;chris brown - famous girl;50.84019204;4.40535433
21212;443565773;0.5;1.0;sl;@musmuratib e bukur ishte (keq qe na nuk mujme me marre :) - vendet per te cilat aplikohet @mfakosovo :  ;50.82623712;4.37739904
21214;216675953;0.5;1.0;;@lopezkenji derien :);50.87585644;4.40023528
21222;371149227;0.5;0.5;tr;facebookumun alnmas bir adan bana ok yardm oldu. yoksa kapatamazdm asla.;50.87839676;4.3862157
21251;283998451;0.5;1.0;en;all is well, had weekend in paris, but meetings :) @budgetdude @henrystradford @antgrantmusic @jwkanyuira1969 @stephen_lay @kevjkirkpatrick;50.81653063;4.37199265
21252;39289279;0.5;0.9;en;were #hiring! read about our latest #job opening here: database developer internship -  ;50.850308;4.4278228
21296;760179150;0.5;1.0;fr;aller chez mes grand parents a limproviste pour boire un caf;50.87663065;4.33046008
21355;59414033;0.5;1.0;fr;journe en mode vacances aujourdhui. manquait plus que la piscine . :) #summer #brussels;50.87689092;4.40158998
21423;448057244;0.5;1.0;pt;os dous con piso por fin, ahora si que si! @matiaspazos23 boas noites desde bruselas :);50.8489253;4.3523755
21431;134743819;0.5;1.0;fr;@petitemarmite  pattes en ville, dj avec twitter jdois faire gaffe aux poteaux :];50.850186;4.366813
21432;1583283925;0.5;1.0;fr;@jordymtp bienvenue dans ma tl :);50.8529476;4.4250431
21435;38433312;0.5;0.9;en;want to work in #brussels, brussels? view our latest opening:  #marketing #job #jobs #hiring #careerarc;50.8503396;4.3517103
21459;238146795;0.5;0.8;;"heureusement que je ne suis pas en #france ce soir  
a aurait t triste avec cette coupure #orange 
oups maintenant je suis chez #free !";50.85508641;4.31780717
21502;2909227582;0.5;1.0;da;i am at grand place / grote markt in brussel/bruxelles, brussels ;50.846652;4.352539
21547;50749980;0.5;1.0;fr;@naomidiixton @team_chretiens amen! jaime tes statuts :-);50.84999483;4.34178293
21561;283998451;0.5;1.0;tr;manai waterfall - japan @gormen_lazim selaleye bir de hdr den sonra bak:) ;50.81651199;4.37199934
21591;341981953;0.5;1.0;;#timetovote :) (@ cole nr 6 w/ 2 others) ;50.87398035;4.38920925
21605;343515782;0.5;0.6;en;another thing i always have to have in #belgium  is #waffles i #love  a #belgianwaffle #yummy ;50.8466606;4.3539901
21652;231365944;0.5;1.0;;@sleeckxlissa @ynkkh ik wil gerust helpen ! laat maar weten :) kan wel wa oefeningetjes gebruiken;50.8501055;4.34585308
21684;1035207020;0.5;1.0;fr;est ce que sa en vaut la peine ? je ne sais pas . on verra mtnn .. :);50.89983;4.38056
21685;2171420014;0.5;1.0;en;@saruhangok hey alles goed!!:);50.8728991;4.4117777
21726;6272052;0.5;1.0;;@francbelge oui mais... oui. :-);50.8532747;4.3882535
21764;39269768;0.5;0.9;en;see our latest #brussels, brussels #job and click to apply: *senior talent acquisition specialist - based in brusse ;50.8503396;4.3517103
21796;434271968;0.5;0.75;en;i am glad youre okay;50.852995;4.350032
21797;1028640565;0.5;1.0;tr;@jihaanebkrii hha :);50.8440709;4.307232
21840;128737599;0.5;1.0;de;i am at grote markt / grand place (brussel/bruxelles, brussels) w/ 8 others ;50.84665168;4.35253859
21870;59898648;0.5;1.0;nl;@freekiedm ach, enkel na de werkuren toch? :-);50.82988025;4.35287887
21871;2584645480;0.5;0.6;en;@mentalist_cbs i love #patrickjane #simonbaker (@snappytoes on instagram). ;50.848813;4.398284
21909;22426254;0.5;1.0;en;@sdonnan @ustrspox @eu_ttip_team @ustraderep can i join?:);50.843661;4.380936
21920;544725630;0.5;1.0;;@basaramustafa :d supermiss :)));50.856697;4.370496
21953;950277588;0.5;0.5;en;"toy story 4?
ok.";50.857906;4.393226
21975;583905791;0.5;1.0;fr;@nathancastanier bienvenue :-);50.8657259;4.33073094
21976;564750330;0.5;1.0;;bonne nuit :);50.84624;4.33971
21983;71563283;0.5;0.5;tr;bugn ok ho giyinmitim. neden resim ekinmedim aceba;50.87472506;4.40279145
22004;115922594;0.5;0.5;;yay: kalbin o kadar temiz ki birine yardm ederken ok iten ediyorsun.yi niyetin karln gremeyince krlabilirsin. herkes sen deil.;50.87472273;4.40248202
22054;402746540;0.5;1.0;en;@harry_styles @gemmaannestyles so cute ;50.825345;4.339272
22063;579313677;0.5;1.0;;@vaughanreynaert  tg parce que tu joue comme mme avec moi  :-);50.7817911;4.34288255
22064;175193631;0.5;1.0;fr;jai ue la preuve sous mes propres yeux :-) #lt;50.81306217;4.34759763
22111;457755358;0.5;1.0;da;i am at novotel brussels off grand place - @novotelbelux in bruxelles / brussel, brussels ;50.846104;4.355039
22148;598712351;0.5;1.0;fr;reveil a 16h.. pour allez au karater.. mais yavais pas .. :) donc jairien foutu dma jrn (y);50.84364554;4.30346732
22192;418944099;0.5;1.0;tr;#muhtesemyuzyil #hurrem ne seytansin be kadin :);50.86700213;4.3872008
22202;3285732008;0.5;0.9;en;were #hiring! read about our latest #job opening here: consultant -  #brussels;50.8503396;4.3517103
22231;29297035;0.5;1.0;en; @ brussels grand place ;50.84658898;4.35273505
22284;16218054;0.5;1.0;fr;@sofiemotions est ce que se dplacer jusquau rdv compte comme une session :) ?;50.81469953;4.36693672
22297;34255701;0.5;0.5;en;"""@rydelr5:what a show belgium! oh and your waffles are delicious,..."" did you taste our chocolate?hope you come back ! i you (@officialr5 )";50.854056;4.361763
22338;20674635;0.5;1.0;;continuing mt :-) (@ chez soje) ;50.86710517;4.32676792
22354;91080061;0.5;1.0;fr;hab gerade ein foto gepostet @ la grand place bruxelles belgique ;50.832332;4.350301
22386;427501872;0.5;1.0;en;gecko flavoured choc for you :) ;50.84935112;4.34571852
22397;626332553;0.5;1.0;fr;@knskin sa ce peut que tu finira vrmt seul hein mdr pck sa te ft rien de rester tt seul cst bizarr ms bn :);50.8716611;4.3161425
22434;621713;0.5;0.625;en;@uber_bxl for some reason i wasnt able to rate my ride/driver;50.844336;4.359619
22439;175710595;0.5;0.6;en;i love you @nickiminaj;50.9094387;4.3897046
22496;271404527;0.5;0.5;en;view from my hotel room. location absolutely perfect for my needs, opposite @botanique for @templesofficial tonight. ;50.8549532;4.3667608
22506;257443829;0.5;0.5;fr;@yannismbombo jusqu ta dis je suis jaloux de toi ? ah ok mhm alz;50.86238774;4.32231344
22519;337244565;0.5;1.0;;je veux mes 2500 followers sur @locuraxsuarez ! puis comme je vais changer de compte faut me follow l-bas :);50.81441333;4.34333722
22560;528735849;0.5;0.6;fr;la vie de couple, ne de rsume pas qu i love you.;50.8278861;4.3068705
22579;543529717;0.5;1.0;en;"this morning in brussels....
wine tasting :) ";50.839275;4.393417
22610;140035892;0.5;0.9;en;were #hiring! read about our latest #job opening here: sap fi/co consultant -  #brussels #businessmgmt;50.8503396;4.3517103
22624;359963139;0.5;1.0;fr;stella elle maime trop :);50.83023435;4.39942728
22628;997842914;0.5;1.0;fr;en vrit elle a qua taper ses fires, elle regrettera hahah :);50.83310125;4.35356875
22641;941563926;0.5;0.5;en;i am better than you, i knowwww it;50.86226;4.408766
22662;2155091137;0.5;1.0;it;le smiley :3 me perturbe trop ahah;50.8498155;4.3413172
22702;235896881;0.5;1.0;fr;magical music jerme @ thtre de la bourse ;50.848611;4.348611
22721;217747899;0.5;0.6;;guest lecturer is going to talk about graffiti. i seriously love this course (@ aula 1.21) ;50.84777;4.34336025
22763;271176554;0.5;0.5;en;how does steven universe keep getting better? (just watched the stevonnie ep omg);50.857528;4.388869
22787;1151427906;0.5;0.6;it;love sex, durex. hahahahhaha dsl yeah la pub hahha;50.869728;4.359899
22799;944422951;0.5;0.5;en;obama might be the most followed leader on twitter, but he is not the most connected -interesting insights on twiplomacy @luefkens #ecs2013;50.84352723;4.35772777
22831;32849970;0.5;0.9;;apro for free! cest bon de revenir  la maison :-) (@ aqua-rel) ;50.817995;4.3863112
22900;2210469632;0.5;1.0;fr;ben laden me suit !! ptn quel honneur mdrr :);50.7986762;4.322304
22943;788138730;0.5;0.5;fr;"""ton pre ta dit "" aller viens on va bouffer "" tas dis ""ok bouffons ""depuis #tesportedisparu""";50.82905014;4.36150562
22946;86982140;0.5;0.6;en;we love you #vinz;50.8559315;4.3448856
22959;58450373;0.5;1.0;en;"""can you make me a crown?""  @ grote markt / grand place ";50.84665168;4.35253859
23037;215698841;0.5;0.6;en;"when love &amp; friendship come together.. #vdw #bf #twinkfarm #drunknights (@ nordines home) ";50.8436737;4.32669076
23061;1130459101;0.5;1.0;nl;@canoncultuurcel @viaa @karen18 trouwens coole tattoo van cultuurkuur op de bovenarm :);50.852455;4.401853
23063;1449611048;0.5;0.75;fr;OK je danse sur du magic system;50.864192;4.3118028
23099;98888606;0.5;1.0;;geldim sevgili brusselse :)) (@ esso express) ;50.88433658;4.37813759
23117;759352502;0.5;0.5;fr;@laetitiatskd noircir ouais! mais fais gaffe hein faut pas devenir noiiiiiiiir ok? ta soeur elle est ou?;50.85335723;4.43082355
23150;395941215;0.5;1.0;nl;@mynameisimaan komt nog :);50.86433865;4.36945347
23179;41189919;0.5;1.0;en;hilton workshop ! (@ hilton brussels grand place in brussels) ;50.845791;4.356009
23222;1016050964;0.5;1.0;fr;grand aussi #lt;50.82254955;4.41157867
23250;184629078;0.5;0.6;en;"i love you @sowso_ &lt;333";50.84363848;4.37468053
23284;39269768;0.5;0.9;en;join the iqvia team! see our latest #job opening here:  #hr #brussels, brussels #hiring #careerarc;50.8503396;4.3517103
23295;893058204;0.5;1.0;fr;jai bien manger :);50.86827015;4.31752914
23319;746003311;0.5;1.0;fr;@xa_icha ptdrrr comme toujours, oui oui :3;50.882931;4.343349
23399;2299826658;0.5;0.5;tr;ok zor be;50.88262;4.346318
23405;140035892;0.5;0.9;en;want to work in #brussels? view our latest opening:  #businessmgmt #job #jobs #hiring;50.85034;4.35171
23410;25513487;0.5;1.0;en;and then i forgot what #lindt is... #godiva rules @ godiva - la grand place ;50.841467;4.353925
23427;941563926;0.5;1.0;fr;cette pute na pas os me rpondre si elle me rpond pas lundi jvais aller la trouver tirer au clair cette putain dhistoire :-);50.86228534;4.40880887
23467;22252737;0.5;1.0;;dixime reportage batibouw 2012 de lanne. :-) (@ batibouw w/ 24 others) ;50.89963145;4.33715343
23475;800921508;0.5;1.0;fr;@kmno4s mon petit rara. :);50.83348;4.403678
23484;771843260;0.5;1.0;fr;bonne nuit tout le monde :);50.84991586;4.4108527
